version,published_at,file_url,is_yanked,yanked_reason
2.6.4,2022-05-16T18:35:54,https://files.pythonhosted.org/packages/0f/0d/3b8e6a3373a34ed4d3d3184278946c31368575b4c89f638ab414f25c5cd2/tensorflow-2.6.4-cp37-cp37m-macosx_10_11_x86_64.whl,False,
2.9.0rc2,2022-05-04T17:06:15,https://files.pythonhosted.org/packages/f6/0b/18de79dad3d6ce6f82b9f665406bae6ff2b40bc76ca86c26bc4a365c29e5/tensorflow-2.9.0rc2-cp310-cp310-macosx_10_14_x86_64.whl,False,
2.9.0rc1,2022-04-21T17:10:25,https://files.pythonhosted.org/packages/43/06/e148ce58fb0744660643fa67d2790fb60aa21ad064bd1018c9dc68b21747/tensorflow-2.9.0rc1-cp310-cp310-macosx_10_14_x86_64.whl,False,
2.9.0rc0,2022-04-12T16:50:18,https://files.pythonhosted.org/packages/a3/07/799e01ccd6f83befcfdde69b86378a8195d24661b3c268b99687a5c10c66/tensorflow-2.9.0rc0-cp310-cp310-macosx_10_14_x86_64.whl,False,
2.7.1,2022-02-02T16:58:42,https://files.pythonhosted.org/packages/1b/f4/e1e1398cc2a8cd066e19652faad58a47255771ba5007ce8d15bca028a054/tensorflow-2.7.1-cp37-cp37m-macosx_10_11_x86_64.whl,False,
2.6.3,2022-02-02T16:56:09,https://files.pythonhosted.org/packages/18/64/dd3e17ae3b055ff1e47cf024f1827ce0ee653aca0f713a02bff27b89c3e6/tensorflow-2.6.3-cp37-cp37m-macosx_10_11_x86_64.whl,False,
2.5.3,2022-02-02T16:55:58,https://files.pythonhosted.org/packages/85/ed/7db4b18ddbf7922b809eee14a0efdbe7f1d4b61a99b3758e56eca04585c2/tensorflow-2.5.3-cp37-cp37m-macosx_10_11_x86_64.whl,False,
2.8.0,2022-02-02T15:34:06,https://files.pythonhosted.org/packages/f9/9e/0ffe814e1f416a536d7a327e4ae30991a71f541e2709723ab1bfa32a6afc/tensorflow-2.8.0-cp310-cp310-macosx_10_14_x86_64.whl,False,
2.8.0rc1,2022-01-24T17:03:25,https://files.pythonhosted.org/packages/95/d7/e98de6f402e808fe20c09ff2aa0113fd8cc1d0a5e939a74a54caa3a36fe9/tensorflow-2.8.0rc1-cp310-cp310-macosx_10_14_x86_64.whl,False,
2.8.0rc0,2021-12-22T21:30:37,https://files.pythonhosted.org/packages/3f/6c/7924f9c31cd41b3ceb9b9271d3b6684ca086d897655f16082fcc0fe58d69/tensorflow-2.8.0rc0-cp310-cp310-macosx_10_14_x86_64.whl,False,
2.7.0,2021-11-04T21:19:34,https://files.pythonhosted.org/packages/2d/0d/78e69059367a19707d4e57b499040552b252a70b4d17e5623a25b6461aab/tensorflow-2.7.0-cp37-cp37m-macosx_10_11_x86_64.whl,False,
2.6.2,2021-11-04T15:29:15,https://files.pythonhosted.org/packages/dd/09/e1fc94c28b96f16078c347eda89f6b0640106160588131d8c4e2d507d185/tensorflow-2.6.2-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.6.1,2021-11-01T20:30:07,https://files.pythonhosted.org/packages/a2/df/2382cedf3bf3b6598efd464ac51902df22f01f090b5e24dcee4df6165616/tensorflow-2.6.1-cp36-cp36m-macosx_10_14_x86_64.whl,False,
2.5.2,2021-11-01T20:22:54,https://files.pythonhosted.org/packages/02/86/fb28bb10c8d3d4d25adb73ee94e83e222865434da08d826c481bf0426e8e/tensorflow-2.5.2-cp36-cp36m-macosx_10_14_x86_64.whl,False,
2.4.4,2021-11-01T20:00:24,https://files.pythonhosted.org/packages/20/29/cc9ad02e96fe10954f7b46c4e0a1823bc004be03c243d99d302bad971f5c/tensorflow-2.4.4-cp36-cp36m-macosx_10_14_x86_64.whl,False,
2.7.0rc1,2021-10-22T16:36:09,https://files.pythonhosted.org/packages/53/4b/1b7a1db65beb8784663648d8177244dd13cbeea424f281c5f5dab3aaab04/tensorflow-2.7.0rc1-cp37-cp37m-macosx_10_11_x86_64.whl,False,
2.7.0rc0,2021-10-07T18:06:20,https://files.pythonhosted.org/packages/84/eb/c565b4e0da3bcafe10d28f492e390dc980ffd5ea1e85bd8be66ab696c4df/tensorflow-2.7.0rc0-cp37-cp37m-macosx_10_11_x86_64.whl,False,
2.6.0,2021-08-11T17:09:07,https://files.pythonhosted.org/packages/4e/5c/b059069764fc01f468c36f5f88906da097fb7292fbb17a9a38fddebec7dd/tensorflow-2.6.0-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.4.3,2021-08-10T21:52:30,https://files.pythonhosted.org/packages/8d/d9/316306384ca8c54b0035fa16a2e751128c401c1fe6551dd57b4bf8495a16/tensorflow-2.4.3-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.5.1,2021-08-10T21:51:57,https://files.pythonhosted.org/packages/9f/f8/c95b673627c4b566a2c00998bf9dd23eaf1c94bbae0802282707af452d71/tensorflow-2.5.1-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.3.4,2021-08-10T21:51:35,https://files.pythonhosted.org/packages/3f/93/e2b3dedbdb1d07fc1061dcf53379102fbe72a4a2299ccb7340fd51f00912/tensorflow-2.3.4-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.6.0rc2,2021-08-04T15:22:07,https://files.pythonhosted.org/packages/fe/6b/6db84f114e6cf0e43a527b239cd3764dcbf386fbf4d967d15afdd0af2fd8/tensorflow-2.6.0rc2-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.6.0rc1,2021-07-13T17:43:31,https://files.pythonhosted.org/packages/aa/35/d8b4ffdd46fa6365bd0eca43a39f3beeb62e71f867354ca51456cccafcb7/tensorflow-2.6.0rc1-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.6.0rc0,2021-06-29T19:08:31,https://files.pythonhosted.org/packages/39/b7/1aa74fe03945f243ea877920404077a97c1b799a937f114e6c8d1ae69d00/tensorflow-2.6.0rc0-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.4.2,2021-06-15T21:03:59,https://files.pythonhosted.org/packages/a2/52/83689ada4d066361c37fbbced69ca85ec1f3b5cef0f932a3e0ef343b687b/tensorflow-2.4.2-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.2.3,2021-06-15T21:03:54,https://files.pythonhosted.org/packages/49/e8/e41ac792f38e13fdc9d6b33c4559f95de87924161057cd604877ee0f510d/tensorflow-2.2.3-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.3.3,2021-06-15T21:03:30,https://files.pythonhosted.org/packages/9c/96/d49cc5c71b3eefef6024e601ad925eba10547a056a8bc17784d498b79e60/tensorflow-2.3.3-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.1.4,2021-06-15T21:01:30,https://files.pythonhosted.org/packages/a6/76/357e6c2f48b9d31e42b955a685753bf5ff10e9caaaff07695dbb3e187991/tensorflow-2.1.4-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.5.0,2021-05-13T17:28:39,https://files.pythonhosted.org/packages/e3/ec/d94d440b96dfd566a3da0d9686bd188fabfe45f23baf9526320530d841cc/tensorflow-2.5.0-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.4.1,2021-01-21T19:38:00,https://files.pythonhosted.org/packages/84/75/81c0f75cf168b52e86bbc4953f09b12e46cb8c70d1b34565e3a40b3dd982/tensorflow-2.4.1-cp36-cp36m-macosx_10_11_x86_64.whl,False,
1.15.5,2021-01-06T17:16:34,https://files.pythonhosted.org/packages/ec/eb/5f007898c84b9df0fd45c590a65665e6f39a2986fc068fd72f5197e1bfb9/tensorflow-1.15.5-cp36-cp36m-macosx_10_9_x86_64.whl,False,
2.0.4,2021-01-06T17:01:02,https://files.pythonhosted.org/packages/c3/57/dc98e5a6be2a650791f0057a368aca1d1f25e7195bf056d7967f3f3f9cb3/tensorflow-2.0.4-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.3.2,2021-01-06T16:59:41,https://files.pythonhosted.org/packages/0e/2a/72b41afe1d53dbbee5c4e845aa3f7e0570967ccead743bdb5239e608bd64/tensorflow-2.3.2-cp36-cp36m-macosx_10_11_x86_64.whl,False,
2.2.2,2021-01-06T16:59:17,https://files.pythonhosted.org/packages/4b/0d/40403ec4aa44ddc386937f27f3cb055934d4dc568b92405f403376ba55cb/tensorflow-2.2.2-cp36-cp36m-macosx_10_11_x86_64.whl,False,
