call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
import,load_model,model = keras.models.load_model(,26,from tensorflow import keras,8,tensorflow.keras.models.load_model,tensorflow,ml-ann/main.py,toshan-luktuke/stock-market-analyser,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\toshan-luktuke@stock-market-analyser\ml-ann\main.py
assignment_import,fit,"model.fit(X_train, Y_train, batch_size = 128, epochs = 10, validation_split=0.05)",90,model = Sequential(),81,keras.models.Sequential.fit,keras,ml-ann/Model/ann_model.py,toshan-luktuke/stock-market-analyser,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\toshan-luktuke@stock-market-analyser\ml-ann\Model\ann_model.py
import,load,"model = pickle.load(open(f""Models/Linear regression/{stock_name}.pkl"", 'rb'))",19,import pickle,4,pickle.load,pickle,ml-linear/main.py,toshan-luktuke/stock-market-analyser,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\toshan-luktuke@stock-market-analyser\ml-linear\main.py
