call_root_type,method_name,method_call,line_no,call_root,call_root_line_no,qualifying_name,call_root_package,relative_file_path,repository_name,file_path
assignment_import,load_state_dict,"model.load_state_dict(torch.load(""plant_disease_model_1_latest.pt""))",15,model = CNN.CNN(39),14,CNN.load_state_dict,CNN,Flask Deployed App/app.py,manthan89-py/Plant-Disease-Detection,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\manthan89-py@Plant-Disease-Detection\Flask Deployed App\app.py
import,load,"model.load_state_dict(torch.load(""plant_disease_model_1_latest.pt""))",15,import torch,7,torch.load,torch,Flask Deployed App/app.py,manthan89-py/Plant-Disease-Detection,C:\Users\tajki\OneDrive\Documents\GitHub\dataset-model-source_code-integration-analyzer\data\repositories_for_manual_analysis\manthan89-py@Plant-Disease-Detection\Flask Deployed App\app.py
